0, 0, 36, 12, -1, -1, -1, -1
1, 0.000233, 8, 12, -1, -1, -1, -1
2, 0.017709, 568, 2186, -1, -1, -1, -1
3, 0.259616, 1504, 7239, 205289, 143.068, 0, -1
7, 0.087971, 848, 3801, 22.1362, 4.79505, -1, -1
6, 0.014025, 5318, 25723, 23.3324, 4.45125, -1, -1
7, 0.15659, 2467, 11304, 8.90903, 4.02672, -1, -1
8, 0.056185, 2467, 11269, 8.90903, 3.94124, -1, -1
9, 0.032894, 2467, 11269, 6.86165, 3.76982, -1, -1
7, 0.026512, 2155, 9820, 6.10367, 3.73565, -1, -1
7, 0.07807, 1338, 5843, 9.9379, 4.00544, -1, -1
8, 0.021507, 1338, 5742, 8.80878, 3.83702, -1, -1
7, 0.007174, 1303, 5582, 9.91032, 3.85688, -1, -1
8, 0.016151, 1303, 5573, 8.80878, 3.84239, -1, -1
7, 0.003134, 1302, 5568, 8.80878, 3.8437, -1, -1
8, 0.015062, 1302, 5568, 8.80878, 3.84296, -1, -1
4, 0.516893, 1302, 5568, 8.80878, 3.84296, -1, -1
5, 0.020452, 621, 2341, 8.39976, 3.86994, -1, -1
-1, 0.814903, 621, 2341, 8.39976, 3.86994, 0, 18
