0, 0, 36, 12, -1, -1, -1, -1
1, 0.000128, 8, 12, -1, -1, -1, -1
2, 0.014517, 624, 2420, -1, -1, -1, -1
3, 0.272519, 1629, 7843, 542.705, 8.25904, 0, -1
7, 0.093883, 896, 4007, 30.6398, 4.61303, -1, -1
6, 0.015865, 5714, 27599, 37.1222, 4.3892, -1, -1
7, 0.190654, 2385, 10994, 30.6398, 4.04652, -1, -1
8, 0.069586, 2385, 10929, 30.6398, 3.95828, -1, -1
9, 0.037665, 2385, 10929, 27.5807, 3.74515, -1, -1
6, 0.009631, 4526, 20270, 32.5606, 3.92815, -1, -1
7, 0.105296, 2601, 11991, 24.9559, 3.7629, -1, -1
8, 0.057625, 2601, 11980, 24.9559, 3.73542, -1, -1
9, 0.036954, 2601, 11980, 24.9559, 3.65417, -1, -1
6, 0.00833, 4187, 18493, 24.9559, 3.81553, -1, -1
7, 0.07772, 2668, 12268, 24.9559, 3.67132, -1, -1
8, 0.0439, 2668, 12271, 24.0093, 3.6618, -1, -1
9, 0.035784, 2668, 12271, 24.0093, 3.61831, -1, -1
6, 0.007772, 4049, 17726, 29.1512, 3.77345, -1, -1
7, 0.064496, 2685, 12373, 22.5177, 3.63499, -1, -1
8, 0.043091, 2685, 12359, 22.5177, 3.62444, -1, -1
9, 0.033277, 2685, 12359, 22.5177, 3.59658, -1, -1
6, 0.007535, 3954, 17208, 22.5177, 3.73797, -1, -1
7, 0.062194, 2718, 12549, 22.5177, 3.61996, -1, -1
8, 0.040909, 2718, 12546, 19.7034, 3.60963, -1, -1
9, 0.031747, 2718, 12546, 19.7034, 3.58569, -1, -1
6, 0.00725, 3892, 16879, 19.9079, 3.71441, -1, -1
7, 0.054638, 2699, 12462, 19.7034, 3.59326, -1, -1
8, 0.036844, 2699, 12460, 19.7034, 3.58916, -1, -1
9, 0.029831, 2699, 12460, 19.7034, 3.57554, -1, -1
6, 0.007423, 4022, 17563, 24.3119, 3.75657, -1, -1
7, 0.059013, 2774, 12861, 12.6964, 3.59314, -1, -1
8, 0.042075, 2774, 12858, 12.6964, 3.58333, -1, -1
9, 0.030979, 2774, 12858, 11.5895, 3.56477, -1, -1
6, 0.015591, 3927, 17064, 11.5895, 3.69024, -1, -1
7, 0.060027, 2806, 13036, 11.5895, 3.57747, -1, -1
8, 0.041786, 2806, 13030, 11.5895, 3.57188, -1, -1
9, 0.029501, 2806, 13030, 11.1434, 3.55989, -1, -1
6, 0.007487, 3966, 17297, 15.3437, 3.70443, -1, -1
7, 0.054533, 2820, 13133, 12.2106, 3.57307, -1, -1
8, 0.04128, 2820, 13130, 9.2397, 3.56588, -1, -1
9, 0.027695, 2820, 13130, 9.34236, 3.55302, -1, -1
7, 0.021422, 2794, 13011, 9.34236, 3.55209, -1, -1
7, 0.085808, 1548, 7006, 9.97207, 3.98699, -1, -1
8, 0.027268, 1548, 6914, 9.70316, 3.80047, -1, -1
7, 0.010216, 1499, 6646, 9.68278, 3.85325, -1, -1
8, 0.019136, 1499, 6641, 8.46371, 3.82391, -1, -1
7, 0.003902, 1497, 6629, 8.46371, 3.82622, -1, -1
8, 0.018655, 1497, 6628, 8.46371, 3.82245, -1, -1
7, 0.003214, 1497, 6628, 8.46371, 3.82245, -1, -1
8, 0.018437, 1497, 6628, 8.46371, 3.82245, -1, -1
4, 1.83707, 1497, 6628, 8.46371, 3.82245, -1, -1
5, 0.024099, 763, 3067, 8.38468, 3.8183, -1, -1
-1, 2.14834, 763, 3067, 8.38468, 3.8183, 0, 22
